comment_id,sentiment_pred,sarcasm_pred,sentiment_proba_neg,sentiment_proba_neu,sentiment_proba_pos,sarcasm_proba_sarcastic,final_interpretation,sentiment_score,sarcasm_score,confidence_max,neutrality_bias,margin
mv6997r,LABEL_1,not sarcastic,0.001915203,0.99113184,0.0069529167,0.0016883074,neutral,0.0050377137,0.0016883074,0.99113184,0.99113184,0.9841789233
mv6fewo,LABEL_1,not sarcastic,0.0028376454,0.99094397,0.0062184436,0.0068680663,neutral,0.0033807982,0.0068680663,0.99094397,0.99094397,0.9847255264
mv6cy90,LABEL_1,not sarcastic,0.006038277,0.9903156,0.0036461183,0.0016739514,neutral,-0.0023921587,0.0016739514,0.9903156,0.9903156,0.9842773229999999
mv6alun,LABEL_1,not sarcastic,0.0009425085,0.9946794,0.004377973,0.0011881568,neutral,0.0034354645000000002,0.0011881568,0.9946794,0.9946794,0.990301427
musx0g7,LABEL_1,sarcastic,0.0015119619,0.99449664,0.0039914553,0.9544481,neutral (sarcastic unclear),0.0024794934000000003,0.9544481,0.99449664,0.99449664,0.9905051847
muszfh4,LABEL_1,sarcastic,0.021182282,0.96818995,0.010627752,0.99913055,neutral (sarcastic unclear),-0.01055453,0.99913055,0.96818995,0.96818995,0.9470076679999999
musxa51,LABEL_1,not sarcastic,0.0013045692,0.99566406,0.0030314012,0.0011386436,neutral,0.001726832,0.0011386436,0.99566406,0.99566406,0.9926326588
musxqja,LABEL_1,not sarcastic,0.001973512,0.99274457,0.005281888,0.008393302,neutral,0.003308376,0.008393302,0.99274457,0.99274457,0.9874626820000001
musyocq,LABEL_1,not sarcastic,0.0014965453,0.9955741,0.0029293504,0.00081738905,neutral,0.0014328051,0.00081738905,0.9955741,0.9955741,0.9926447496
mut96bw,LABEL_1,not sarcastic,0.0087397415,0.986978,0.0042822454,0.0028399387,neutral,-0.0044574961000000005,0.0028399387,0.986978,0.986978,0.9782382585
musyzb5,LABEL_1,not sarcastic,0.03560056,0.8209596,0.14343986,0.005881119,neutral,0.1078393,0.005881119,0.8209596,0.8209596,0.67751974
mut138e,LABEL_2,not sarcastic,0.0023246019,0.2699426,0.7277328,0.0011811863,neutral,0.7254081981,0.0011811863,0.7277328,0.2699426,0.4577902
mut0cqi,LABEL_1,sarcastic,0.11190044,0.87925553,0.008843964,0.9978453,neutral (sarcastic unclear),-0.10305647600000001,0.9978453,0.87925553,0.87925553,0.76735509
mup8ugd,LABEL_1,sarcastic,0.001520745,0.99442035,0.0040588425,0.9653406,neutral (sarcastic unclear),0.0025380974999999997,0.9653406,0.99442035,0.99442035,0.9903615075
mupb095,LABEL_1,not sarcastic,0.0014590174,0.892828,0.10571303,0.002200698,neutral,0.1042540126,0.002200698,0.892828,0.892828,0.78711497
mupb948,LABEL_2,not sarcastic,0.0112089515,0.028879937,0.95991117,0.0016507054,neutral,0.9487022185,0.0016507054,0.95991117,0.028879937,0.931031233
mupnxqp,LABEL_1,not sarcastic,0.0010712798,0.99145,0.0074787056,0.004320132,positive (sarcastic bullish),0.0064074258,0.004320132,0.99145,0.99145,0.9839712944000001
mupz3c6,LABEL_1,not sarcastic,0.0008449667,0.9934057,0.00574927,0.015789859,neutral (sarcastic unclear),0.0049043033,0.015789859,0.9934057,0.9934057,0.9876564299999999
mupcg9g,LABEL_1,not sarcastic,0.0012760779,0.99565244,0.0030714804,0.00079123216,neutral,0.0017954025,0.00079123216,0.99565244,0.99565244,0.9925809595999999
muq41xf,LABEL_1,not sarcastic,0.0013424599,0.99428445,0.004373047,0.0013731518,neutral,0.0030305871,0.0013731518,0.99428445,0.99428445,0.989911403
mup7iy5,LABEL_1,sarcastic,0.0015041683,0.9944535,0.004042369,0.9376805,neutral (sarcastic unclear),0.0025382007,0.9376805,0.9944535,0.9944535,0.990411131
mup9gwx,LABEL_1,not sarcastic,0.00084882113,0.9957489,0.0034023053,0.015221294,negative,0.00255348417,0.015221294,0.9957489,0.9957489,0.9923465947000001
mupc6fv,LABEL_1,not sarcastic,0.0011700392,0.9962088,0.0026212435,0.0024170624,neutral,0.0014512042999999999,0.0024170624,0.9962088,0.9962088,0.9935875565
mup7oxh,LABEL_1,not sarcastic,0.014068979,0.8378728,0.14805825,0.0031750759,neutral,0.133989271,0.0031750759,0.8378728,0.8378728,0.6898145499999999
mups4ys,LABEL_1,not sarcastic,0.002648335,0.99139166,0.0059599928,0.0043734475,neutral,0.0033116578000000002,0.0043734475,0.99139166,0.99139166,0.9854316672
muq6cj8,LABEL_1,not sarcastic,0.008893475,0.9859218,0.005184761,0.001037383,neutral,-0.0037087139999999992,0.001037383,0.9859218,0.9859218,0.9770283249999999
muqpdb7,LABEL_1,not sarcastic,0.003991596,0.9852485,0.010759918,0.0017189214,neutral,0.006768322,0.0017189214,0.9852485,0.9852485,0.974488582
muo9m7v,LABEL_1,sarcastic,0.0015390073,0.9943836,0.0040773666,0.9770717,neutral (sarcastic unclear),0.0025383593,0.9770717,0.9943836,0.9943836,0.9903062334
muoa1c4,LABEL_1,not sarcastic,0.023173274,0.9685272,0.008299577,0.0012572982,negative,-0.014873697,0.0012572982,0.9685272,0.9685272,0.945353926
muohz2g,LABEL_1,not sarcastic,0.0026408692,0.99139345,0.005965716,0.004626432,neutral,0.0033248468,0.004626432,0.99139345,0.99139345,0.985427734
muobpdc,LABEL_2,sarcastic,0.0017653167,0.011106019,0.98712873,0.9987808,neutral (sarcastic unclear),0.9853634133,0.9987808,0.98712873,0.011106019,0.976022711
muoawri,LABEL_1,not sarcastic,0.008080808,0.98482,0.00709911,0.005676484,neutral,-0.0009816980000000005,0.005676484,0.98482,0.98482,0.976739192
muo9yre,LABEL_1,not sarcastic,0.002047444,0.9943786,0.003573986,0.009237262,neutral,0.001526542,0.009237262,0.9943786,0.9943786,0.990804614
muofak5,LABEL_1,not sarcastic,0.0014609458,0.9936465,0.004892504,0.0016251551,neutral,0.0034315581999999996,0.0016251551,0.9936465,0.9936465,0.988753996
muod0xw,LABEL_1,not sarcastic,0.002936668,0.9928114,0.0042519574,0.0007783908,neutral,0.0013152894,0.0007783908,0.9928114,0.9928114,0.9885594426000001
muljfqx,LABEL_1,sarcastic,0.001549821,0.9943954,0.004054794,0.963656,neutral (sarcastic unclear),0.0025049729999999997,0.963656,0.9943954,0.9943954,0.9903406060000001
muljvz1,LABEL_1,not sarcastic,0.0017730809,0.99373513,0.004491841,0.0016931607,neutral,0.0027187601,0.0016931607,0.99373513,0.99373513,0.989243289
mulkexc,LABEL_0,not sarcastic,0.7586999,0.23305765,0.008242484,0.0045207925,neutral,-0.7504574159999999,0.0045207925,0.7586999,0.23305765,0.52564225
mullh6c,LABEL_0,not sarcastic,0.9588118,0.03652448,0.0046636974,0.0008582878,neutral,-0.9541481026,0.0008582878,0.9588118,0.03652448,0.92228732
mulo4j6,LABEL_2,not sarcastic,0.02247395,0.038564906,0.9389612,0.00077852915,neutral (sarcastic unclear),0.9164872500000001,0.00077852915,0.9389612,0.038564906,0.9003962940000001
mulmr9q,LABEL_1,not sarcastic,0.0027317628,0.99121594,0.0060522766,0.0052895467,neutral,0.0033205138,0.0052895467,0.99121594,0.99121594,0.9851636634000001
mul8p1n,LABEL_1,sarcastic,0.0015160302,0.994439,0.004045048,0.9487651,neutral (sarcastic unclear),0.0025290178,0.9487651,0.994439,0.994439,0.9903939519999999
mul8u7b,LABEL_1,not sarcastic,0.46631214,0.47788262,0.05580533,0.0009362962,negative,-0.41050681,0.0009362962,0.47788262,0.47788262,0.011570479999999994
mul9z4t,LABEL_1,sarcastic,0.00227044,0.992986,0.004743523,0.9124371,neutral (sarcastic unclear),0.0024730830000000005,0.9124371,0.992986,0.992986,0.988242477
muld4d1,LABEL_1,not sarcastic,0.42140707,0.55709267,0.021500254,0.0069180317,negative,-0.399906816,0.0069180317,0.55709267,0.55709267,0.13568559999999996
mul8y8o,LABEL_1,not sarcastic,0.0012415875,0.9943709,0.004387562,0.0006779142,neutral,0.0031459745000000003,0.0006779142,0.9943709,0.9943709,0.9899833379999999
mul8zgw,LABEL_1,not sarcastic,0.0066078263,0.9650442,0.028347999,0.00077010755,neutral,0.021740172699999998,0.00077010755,0.9650442,0.9650442,0.9366962010000001
muk0af1,LABEL_1,sarcastic,0.0015593683,0.99443734,0.004003352,0.94706476,neutral (sarcastic unclear),0.0024439837,0.94706476,0.99443734,0.99443734,0.9904339879999999
muk1cvn,LABEL_1,sarcastic,0.0008967401,0.9956376,0.003465765,0.8937191,positive,0.0025690249,0.8937191,0.9956376,0.9956376,0.9921718350000001
muk35a0,LABEL_0,not sarcastic,0.84944206,0.13155875,0.018999215,0.0008574757,positive,-0.830442845,0.0008574757,0.84944206,0.13155875,0.7178833099999999
muk3okt,LABEL_1,not sarcastic,0.0078971945,0.9829418,0.009161054,0.0028100167,positive,0.0012638595000000006,0.0028100167,0.9829418,0.9829418,0.973780746
muk1mpb,LABEL_0,sarcastic,0.9789467,0.016193671,0.004859619,0.6956594,neutral (sarcastic unclear),-0.974087081,0.6956594,0.9789467,0.016193671,0.9627530289999999
mujzea4,LABEL_1,sarcastic,0.0015398939,0.9944442,0.0040158834,0.96320605,neutral (sarcastic unclear),0.0024759895,0.96320605,0.9944442,0.9944442,0.9904283166
muk28ak,LABEL_1,not sarcastic,0.002200487,0.9946601,0.0031394118,0.021274343,neutral,0.0009389248000000001,0.021274343,0.9946601,0.9946601,0.9915206882
mukv7hv,LABEL_0,not sarcastic,0.9660632,0.029197047,0.0047397404,0.0007057216,neutral,-0.9613234596,0.0007057216,0.9660632,0.029197047,0.936866153
muk1u97,LABEL_1,not sarcastic,0.0010864796,0.9952101,0.0037033798,0.0007578568,neutral,0.0026169002,0.0007578568,0.9952101,0.9952101,0.9915067202
muk495b,LABEL_0,not sarcastic,0.59136033,0.36764532,0.040994357,0.004239894,neutral,-0.550365973,0.004239894,0.59136033,0.36764532,0.22371501
mun7dfn,LABEL_1,not sarcastic,0.097609036,0.88422805,0.018162934,0.008230296,neutral,-0.07944610199999999,0.008230296,0.88422805,0.88422805,0.786619014
muk6tcb,LABEL_1,not sarcastic,0.025912464,0.88751864,0.08656891,0.019431492,neutral,0.060656446,0.019431492,0.88751864,0.88751864,0.80094973
mumsfs2,LABEL_1,not sarcastic,0.016437417,0.9769001,0.006662413,0.0008231275,neutral,-0.009775004,0.0008231275,0.9769001,0.9769001,0.960462683
mujz74i,LABEL_1,sarcastic,0.0016137077,0.9945374,0.003848833,0.967974,neutral (sarcastic unclear),0.0022351253,0.967974,0.9945374,0.9945374,0.990688567
muk0g3o,LABEL_2,sarcastic,0.0008782041,0.0062359907,0.99288577,0.99941385,positive (sarcastic bullish),0.9920075659,0.99941385,0.99288577,0.0062359907,0.9866497793
mujzhs5,LABEL_1,not sarcastic,0.024343614,0.93785495,0.037801374,0.0025759572,neutral (sarcastic unclear),0.01345776,0.0025759572,0.93785495,0.93785495,0.9000535759999999
mumdwji,LABEL_2,not sarcastic,0.0023721086,0.015694667,0.9819332,0.0041454327,neutral (sarcastic unclear),0.9795610913999999,0.0041454327,0.9819332,0.015694667,0.966238533
muk1ko8,LABEL_1,not sarcastic,0.16871047,0.74649596,0.0847936,0.0024760196,neutral,-0.08391687,0.0024760196,0.74649596,0.74649596,0.5777854899999999
mukd0ni,LABEL_1,not sarcastic,0.02269058,0.97228074,0.0050286814,0.0049095084,positive,-0.017661898599999996,0.0049095084,0.97228074,0.97228074,0.94959016
mujhjy2,LABEL_1,sarcastic,0.001545557,0.9944358,0.004018541,0.96233714,neutral (sarcastic unclear),0.0024729839999999997,0.96233714,0.9944358,0.9944358,0.990417259
mujnu6g,LABEL_1,not sarcastic,0.0007616168,0.9935806,0.005657808,0.0011900687,neutral,0.0048961912,0.0011900687,0.9935806,0.9935806,0.987922792
mujisg8,LABEL_1,sarcastic,0.02667459,0.96566755,0.007657852,0.9978009,neutral (sarcastic unclear),-0.019016738000000002,0.9978009,0.96566755,0.96566755,0.93899296
mujibgh,LABEL_1,not sarcastic,0.28049132,0.7067054,0.012803238,0.0011687886,neutral,-0.267688082,0.0011687886,0.7067054,0.7067054,0.42621408000000005
mujqyvw,LABEL_1,sarcastic,0.0018846056,0.986126,0.011989329,0.9911193,neutral (sarcastic unclear),0.0101047234,0.9911193,0.986126,0.986126,0.9741366709999999
mukjkuy,LABEL_1,not sarcastic,0.0011102026,0.9945412,0.0043486217,0.0011629727,neutral,0.0032384191000000002,0.0011629727,0.9945412,0.9945412,0.9901925783
mujps4b,LABEL_1,not sarcastic,0.23950051,0.74230456,0.018194964,0.4342965,neutral,-0.221305546,0.4342965,0.74230456,0.74230456,0.50280405
mujhr7d,LABEL_1,not sarcastic,0.0011040983,0.9947443,0.0041516293,0.0008701933,neutral,0.003047531,0.0008701933,0.9947443,0.9947443,0.9905926707
muey9g8,LABEL_1,sarcastic,0.0015287909,0.9944073,0.004063826,0.9590832,neutral (sarcastic unclear),0.0025350351,0.9590832,0.9944073,0.9944073,0.990343474
muezfci,LABEL_1,not sarcastic,0.0024678772,0.9923977,0.0051343604,0.00783814,neutral,0.0026664832000000004,0.00783814,0.9923977,0.9923977,0.9872633396
mueys9m,LABEL_1,not sarcastic,0.003582587,0.98413867,0.012278742,0.018746264,neutral,0.008696155,0.018746264,0.98413867,0.98413867,0.971859928
muez5q4,LABEL_2,not sarcastic,0.003451753,0.36241072,0.6341376,0.00075499975,neutral,0.630685847,0.00075499975,0.6341376,0.36241072,0.27172687999999995
muez4k1,LABEL_0,not sarcastic,0.48250628,0.45037985,0.06711394,0.0024961699,neutral,-0.41539234,0.0024961699,0.48250628,0.45037985,0.032126429999999984
muf0vcb,LABEL_1,not sarcastic,0.0018535847,0.9950051,0.0031413168,0.009980658,negative,0.0012877321000000002,0.009980658,0.9950051,0.9950051,0.9918637832
mucama1,LABEL_1,sarcastic,0.0014975201,0.99449205,0.0040103947,0.93179494,neutral (sarcastic unclear),0.0025128746,0.93179494,0.99449205,0.99449205,0.9904816553
mucc9gj,LABEL_1,not sarcastic,0.00095723313,0.99608624,0.0029565722,0.0020577172,positive,0.00199933907,0.0020577172,0.99608624,0.99608624,0.9931296678
mucca6p,LABEL_1,not sarcastic,0.0023140563,0.5234096,0.47427633,0.0018160318,positive,0.47196227370000005,0.0018160318,0.5234096,0.5234096,0.04913327000000001
muclawd,LABEL_1,not sarcastic,0.0045191958,0.9924176,0.0030633209,0.0009594195,neutral,-0.0014558749000000005,0.0009594195,0.9924176,0.9924176,0.9878984042
muckde3,LABEL_1,not sarcastic,0.0025802413,0.99461573,0.0028040137,0.000579356,neutral,0.00022377239999999982,0.000579356,0.99461573,0.99461573,0.9918117163
mudqw3n,LABEL_0,not sarcastic,0.87823963,0.11365698,0.008103347,0.0012132637,positive,-0.870136283,0.0012132637,0.87823963,0.11365698,0.76458265
mucef31,LABEL_1,not sarcastic,0.0029131577,0.9876604,0.009426393,0.0027175727,neutral,0.0065132353,0.0027175727,0.9876604,0.9876604,0.978234007
mucam10,LABEL_1,not sarcastic,0.0020545209,0.9952668,0.002678632,0.0013399847,neutral,0.0006241110999999997,0.0013399847,0.9952668,0.9952668,0.992588168
mu2s3oq,LABEL_1,sarcastic,0.0015228799,0.99441814,0.004058921,0.96073407,neutral (sarcastic unclear),0.0025360410999999998,0.96073407,0.99441814,0.99441814,0.9903592189999999
mu2u3qw,LABEL_1,sarcastic,0.08873708,0.8928177,0.018445205,0.9993692,neutral (sarcastic unclear),-0.070291875,0.9993692,0.8928177,0.8928177,0.80408062
mu2sosz,LABEL_1,sarcastic,0.0024194024,0.8176487,0.17993183,0.98777825,neutral (sarcastic unclear),0.1775124276,0.98777825,0.8176487,0.8176487,0.63771687
mu2tfai,LABEL_1,sarcastic,0.06318715,0.92759806,0.009214777,0.99808925,neutral (sarcastic unclear),-0.053972373,0.99808925,0.92759806,0.92759806,0.86441091
mu2viaj,LABEL_1,not sarcastic,0.0015889974,0.9947207,0.003690283,0.001009146,neutral,0.0021012856,0.001009146,0.9947207,0.9947207,0.991030417
mu2ufa7,LABEL_1,not sarcastic,0.00089739234,0.96102273,0.038079906,0.00064625684,neutral,0.03718251366,0.00064625684,0.96102273,0.96102273,0.922942824
mu2zgvu,LABEL_1,not sarcastic,0.003481419,0.96013933,0.036379218,0.0022965,neutral,0.032897799,0.0022965,0.96013933,0.96013933,0.923760112
mu1fkn3,LABEL_1,sarcastic,0.001561705,0.99439853,0.0040397714,0.96468526,neutral (sarcastic unclear),0.0024780664000000003,0.96468526,0.99439853,0.99439853,0.9903587586
mu1gqus,LABEL_1,not sarcastic,0.0038236848,0.9931566,0.0030197024,0.0015978212,neutral,-0.0008039824000000001,0.0015978212,0.9931566,0.9931566,0.9893329152
mu1pqg1,LABEL_0,not sarcastic,0.9525083,0.041899633,0.0055920784,0.13482013,negative,-0.9469162216,0.13482013,0.9525083,0.041899633,0.910608667
mu1jx1x,LABEL_1,not sarcastic,0.0010763305,0.99516356,0.003760114,0.001940976,neutral,0.0026837835,0.001940976,0.99516356,0.99516356,0.991403446
mu1hkdt,LABEL_1,not sarcastic,0.0023890242,0.9928935,0.004717467,0.0068936716,neutral,0.0023284428000000003,0.0068936716,0.9928935,0.9928935,0.988176033
mu1kdtl,LABEL_0,not sarcastic,0.94226813,0.05123404,0.00649776,0.0013084387,negative,-0.93577037,0.0013084387,0.94226813,0.05123404,0.89103409
mtv9rk8,LABEL_1,sarcastic,0.0015062917,0.9945253,0.003968465,0.9534832,neutral (sarcastic unclear),0.0024621733000000003,0.9534832,0.9945253,0.9945253,0.9905568349999999
mtvzmz5,LABEL_1,not sarcastic,0.0009818469,0.99542135,0.0035968097,0.0017968692,neutral (sarcastic unclear),0.0026149628,0.0017968692,0.99542135,0.99542135,0.9918245403
mtvb7nf,LABEL_1,not sarcastic,0.16459998,0.82835615,0.0070438334,0.0022692387,neutral,-0.1575561466,0.0022692387,0.82835615,0.82835615,0.66375617
mtwl4zp,LABEL_0,not sarcastic,0.61144656,0.37808233,0.010471156,0.00068432366,neutral,-0.6009754039999999,0.00068432366,0.61144656,0.37808233,0.23336422999999995
mtvh8py,LABEL_0,not sarcastic,0.89709806,0.0903872,0.012514731,0.043723777,neutral,-0.884583329,0.043723777,0.89709806,0.0903872,0.80671086
mtvgkjh,LABEL_2,not sarcastic,0.0014279728,0.021180721,0.97739124,0.014212908,neutral,0.9759632672,0.014212908,0.97739124,0.021180721,0.956210519
mtvaovg,LABEL_1,not sarcastic,0.014083815,0.878369,0.10754732,0.0039754766,positive,0.093463505,0.0039754766,0.878369,0.878369,0.77082168
mtu7wc6,LABEL_1,sarcastic,0.0015688022,0.9943895,0.0040418115,0.9738849,neutral (sarcastic unclear),0.0024730092999999996,0.9738849,0.9943895,0.9943895,0.9903476885
mtua28m,LABEL_1,not sarcastic,0.001958664,0.99278307,0.005258249,0.007898671,neutral,0.0032995850000000003,0.007898671,0.99278307,0.99278307,0.9875248209999999
mtugrre,LABEL_1,not sarcastic,0.0012682928,0.92529523,0.073436454,0.02121655,neutral,0.0721681612,0.02121655,0.92529523,0.92529523,0.851858776
mtuw8qw,LABEL_1,not sarcastic,0.00107828,0.9951208,0.003800778,0.0008916342,neutral,0.002722498,0.0008916342,0.9951208,0.9951208,0.991320022
mtjmt9z,LABEL_1,sarcastic,0.0015425553,0.9944078,0.004049597,0.9691254,neutral (sarcastic unclear),0.0025070417000000005,0.9691254,0.9944078,0.9944078,0.990358203
mtjnwid,LABEL_1,not sarcastic,0.003787766,0.928159,0.068053335,0.0009493808,neutral,0.06426556900000001,0.0009493808,0.928159,0.928159,0.860105665
mtk1v16,LABEL_1,sarcastic,0.005812193,0.9879903,0.0061974907,0.999331,neutral (sarcastic unclear),0.00038529769999999953,0.999331,0.9879903,0.9879903,0.9817928093
mtnfoa2,LABEL_0,not sarcastic,0.64636934,0.339327,0.014303609,0.08756579,neutral,-0.632065731,0.08756579,0.64636934,0.339327,0.30704234
mtj8oji,LABEL_1,sarcastic,0.0015255071,0.9944635,0.004010974,0.95882845,neutral (sarcastic unclear),0.0024854668999999994,0.95882845,0.9944635,0.9944635,0.990452526
mtjnhgf,LABEL_1,not sarcastic,0.0011106891,0.9956131,0.003276218,0.0027490335,neutral,0.0021655288999999998,0.0027490335,0.9956131,0.9956131,0.992336882
mtjxdxe,LABEL_2,not sarcastic,0.002586385,0.13521813,0.86219543,0.00044063147,neutral,0.859609045,0.00044063147,0.86219543,0.13521813,0.7269772999999999
mtm286v,LABEL_1,not sarcastic,0.0017825774,0.99255836,0.0056591225,0.015459388,neutral,0.0038765451,0.015459388,0.99255836,0.99255836,0.9868992375
mtma3jn,LABEL_2,not sarcastic,0.0014296368,0.00854656,0.9900238,0.0017481153,neutral,0.9885941632,0.0017481153,0.9900238,0.00854656,0.98147724
mtfds36,LABEL_1,sarcastic,0.00153736,0.9943988,0.0040637874,0.96099013,neutral (sarcastic unclear),0.0025264274000000005,0.96099013,0.9943988,0.9943988,0.9903350126
mtfkgt5,LABEL_0,sarcastic,0.9498199,0.041788887,0.008391193,0.99933845,neutral (sarcastic unclear),-0.941428707,0.99933845,0.9498199,0.041788887,0.908031013
mtfjy1g,LABEL_1,not sarcastic,0.009642585,0.98532087,0.0050365785,0.0007447873,neutral,-0.004606006500000001,0.0007447873,0.98532087,0.98532087,0.975678285
mtfebx0,LABEL_1,not sarcastic,0.0033933718,0.9921394,0.0044672764,0.00085565314,positive,0.0010739046000000003,0.00085565314,0.9921394,0.9921394,0.9876721236
mtffd1b,LABEL_1,not sarcastic,0.014205074,0.9827995,0.002995514,0.0024084526,neutral,-0.01120956,0.0024084526,0.9827995,0.9827995,0.968594426
mtfeki9,LABEL_1,not sarcastic,0.055135243,0.93638647,0.008478341,0.00092759356,neutral,-0.046656902,0.00092759356,0.93638647,0.93638647,0.8812512269999999
mtffn43,LABEL_1,not sarcastic,0.0012271965,0.97346014,0.025312632,0.00046937948,positive,0.024085435500000002,0.00046937948,0.97346014,0.97346014,0.948147508
mtc4itm,LABEL_1,sarcastic,0.001524096,0.99449253,0.003983425,0.944147,neutral (sarcastic unclear),0.0024593289999999997,0.944147,0.99449253,0.99449253,0.990509105
mtc4xgp,LABEL_1,not sarcastic,0.21355128,0.7649059,0.021542707,0.0015284292,neutral,-0.19200857300000002,0.0015284292,0.7649059,0.7649059,0.55135462
mtc4sl0,LABEL_1,not sarcastic,0.20746754,0.7657762,0.026756179,0.0008070724,neutral,-0.18071136100000001,0.0008070724,0.7657762,0.7657762,0.55830866
mtc5f0p,LABEL_0,not sarcastic,0.48632526,0.4745252,0.039149426,0.0019950774,neutral,-0.447175834,0.0019950774,0.48632526,0.4745252,0.011800060000000001
mtc5hhl,LABEL_1,sarcastic,0.18151818,0.79330426,0.02517754,0.93410933,neutral (sarcastic unclear),-0.15634064,0.93410933,0.79330426,0.79330426,0.61178608
mtcdf1p,LABEL_1,not sarcastic,0.003775465,0.98912245,0.007102144,0.30279106,negative,0.0033266790000000004,0.30279106,0.98912245,0.98912245,0.982020306
mtc4rsh,LABEL_1,not sarcastic,0.0012410637,0.99361116,0.0051477687,0.0015381055,neutral,0.003906705,0.0015381055,0.99361116,0.99361116,0.9884633913
mtamxiy,LABEL_1,sarcastic,0.0015383739,0.99442047,0.0040412014,0.9533262,neutral (sarcastic unclear),0.0025028274999999997,0.9533262,0.99442047,0.99442047,0.9903792686
mtaqyi0,LABEL_1,sarcastic,0.0063156243,0.97368866,0.01999572,0.99912316,neutral (sarcastic unclear),0.013680095700000002,0.99912316,0.97368866,0.97368866,0.9536929399999999
mtarnxq,LABEL_1,not sarcastic,0.00097261945,0.99572206,0.0033052429,0.0008464238,neutral,0.00233262345,0.0008464238,0.99572206,0.99572206,0.9924168171
mt3jm2p,LABEL_1,sarcastic,0.0015180872,0.9944317,0.0040502716,0.9559246,neutral (sarcastic unclear),0.0025321843999999995,0.9559246,0.9944317,0.9944317,0.9903814284
mt3jqnv,LABEL_0,not sarcastic,0.8559635,0.13717836,0.006858099,0.0017701724,positive,-0.849105401,0.0017701724,0.8559635,0.13717836,0.71878514
mt3kvnm,LABEL_1,not sarcastic,0.0007545031,0.99120516,0.008040401,0.0008253401,positive,0.007285897900000001,0.0008253401,0.99120516,0.99120516,0.983164759
mt3jx9e,LABEL_1,not sarcastic,0.2717707,0.7193311,0.008898314,0.0014393944,negative,-0.26287238599999996,0.0014393944,0.7193311,0.7193311,0.4475604
mt3kroe,LABEL_1,not sarcastic,0.0013817558,0.99545467,0.0031635226,0.0012143297,negative,0.0017817668,0.0012143297,0.99545467,0.99545467,0.9922911474
mt3khht,LABEL_1,sarcastic,0.0017819039,0.99462575,0.0035923433,0.99945825,neutral (sarcastic unclear),0.0018104394000000002,0.99945825,0.99462575,0.99462575,0.9910334067
mt3mpk1,LABEL_1,sarcastic,0.0017635098,0.9933476,0.004888992,0.99951017,neutral (sarcastic unclear),0.0031254822,0.99951017,0.9933476,0.9933476,0.988458608
msxsmp5,LABEL_1,sarcastic,0.0015299425,0.9944007,0.0040693916,0.96943,neutral (sarcastic unclear),0.0025394490999999996,0.96943,0.9944007,0.9944007,0.9903313084
msxv12c,LABEL_1,not sarcastic,0.0011551587,0.9959663,0.0028785835,0.0008276272,neutral,0.0017234248,0.0008276272,0.9959663,0.9959663,0.9930877164999999
msxsvzm,LABEL_1,not sarcastic,0.0013170361,0.9953668,0.0033161065,0.0047094696,positive (sarcastic bullish),0.0019990703999999996,0.0047094696,0.9953668,0.9953668,0.9920506935
msxxpft,LABEL_1,not sarcastic,0.0027966453,0.9943547,0.002848621,0.0005930917,neutral,5.1975699999999916e-05,0.0005930917,0.9943547,0.9943547,0.991506079
msyt8r4,LABEL_1,not sarcastic,0.0035908113,0.95217973,0.044229496,0.0016696665,neutral,0.0406386847,0.0016696665,0.95217973,0.95217973,0.907950234
msxt91o,LABEL_0,not sarcastic,0.983487,0.012362087,0.004150932,0.00061269995,neutral,-0.979336068,0.00061269995,0.983487,0.012362087,0.971124913
msng3fp,LABEL_1,sarcastic,0.0015221483,0.99441916,0.0040587625,0.95013714,neutral (sarcastic unclear),0.0025366142000000005,0.95013714,0.99441916,0.99441916,0.9903603974999999
msngof0,LABEL_1,not sarcastic,0.0027413818,0.9913986,0.0058600553,0.012205694,neutral,0.0031186735,0.012205694,0.9913986,0.9913986,0.9855385447
msnkka8,LABEL_1,not sarcastic,0.00843895,0.9820061,0.009555004,0.0010452752,neutral,0.001116054,0.0010452752,0.9820061,0.9820061,0.972451096
mso31du,LABEL_1,not sarcastic,0.0012376378,0.9723698,0.026392557,0.17260803,neutral,0.0251549192,0.17260803,0.9723698,0.9723698,0.945977243
msngtat,LABEL_1,not sarcastic,0.030321041,0.8958493,0.07382974,0.003360326,neutral,0.043508699000000005,0.003360326,0.8958493,0.8958493,0.82201956
msnzdtc,LABEL_1,not sarcastic,0.0027991063,0.9912788,0.00592209,0.0064345105,neutral,0.0031229836999999996,0.0064345105,0.9912788,0.9912788,0.98535671
msnl3py,LABEL_2,not sarcastic,0.007945964,0.11661347,0.87544054,0.0038679834,neutral,0.867494576,0.0038679834,0.87544054,0.11661347,0.75882707
msnl5u4,LABEL_1,not sarcastic,0.0020271456,0.9913932,0.006579654,0.0052214237,neutral,0.0045525084,0.0052214237,0.9913932,0.9913932,0.9848135459999999
msai9yh,LABEL_1,sarcastic,0.0015436909,0.99442977,0.0040264633,0.96252525,neutral (sarcastic unclear),0.0024827723999999995,0.96252525,0.99442977,0.99442977,0.9904033067
msaip91,LABEL_0,not sarcastic,0.7849536,0.20804933,0.0069971685,0.0009020929,negative,-0.7779564315,0.0009020929,0.7849536,0.20804933,0.57690427
msamvbv,LABEL_1,not sarcastic,0.0029880155,0.9911221,0.005889846,0.010347852,neutral,0.0029018305,0.010347852,0.9911221,0.9911221,0.985232254
